ID2,Year,Season,BottomDepth,GravimetricWaterContent,Date
201,2001,Spring,5,0.4201,2001-03-20
202,2001,Spring,5,0.4021,2001-03-20
203,2001,Spring,5,0.20437360897801715,2001-03-20
204,2001,Spring,5,0.4314,2001-03-20
205,2001,Spring,5,0.3131785721775153,2001-03-20
206,2001,Spring,5,0.2797741662728349,2001-03-20
207,2001,Spring,5,0.17733863696375576,2001-03-20
208,2001,Spring,5,0.19282111525535586,2001-03-20
209,2001,Spring,5,0.2304229438304901,2001-03-20
210,2001,Spring,5,0.2561662122607231,2001-03-20
211,2001,Spring,5,0.1861947625875473,2001-03-20
212,2001,Spring,5,0.2309101969003677,2001-03-20
213,2001,Spring,5,0.17114843428134918,2001-03-20
214,2001,Spring,5,0.1572825312614441,2001-03-20
215,2001,Spring,5,0.2637607455253601,2001-03-20
216,2001,Spring,5,0.14368136897985795,2001-03-20
217,2001,Spring,5,0.09654271455235508,2001-03-20
218,2001,Spring,5,0.1000456374729406,2001-03-20
219,2001,Spring,5,0.11698460987195812,2001-03-20
220,2001,Spring,5,0.18873699889521145,2001-03-20
221,2001,Spring,5,0.17373334371669347,2001-03-20
222,2001,Spring,5,0.15339014761891856,2001-03-20
223,2001,Spring,5,0.10652390506263587,2001-03-20
224,2001,Spring,5,0.1432203989245061,2001-03-20
225,2001,Spring,5,0.12213723887699054,2001-03-20
226,2001,Spring,5,0.10137338269151784,2001-03-20
227,2001,Spring,5,0.1405950647058648,2001-03-20
228,2001,Spring,5,0.19442038277806795,2001-03-20
229,2001,Spring,5,0.2367449957338668,2001-03-20
230,2001,Spring,5,0.15898733411439706,2001-03-20
231,2001,Spring,5,0.2359160957250168,2001-03-20
232,2001,Spring,5,0.2325584319460241,2001-03-20
233,2001,Spring,5,0.2788238525390625,2001-03-20
234,2001,Spring,5,0.16045315191149712,2001-03-20
235,2001,Spring,5,0.20771727710962296,2001-03-20
236,2001,Spring,5,0.233096607029438,2001-03-20
237,2001,Spring,5,0.12488877773284912,2001-03-20
238,2001,Spring,5,0.11889789253473282,2001-03-20
239,2001,Spring,5,0.20227406919002533,2001-03-20
240,2001,Spring,5,0.1846296191215515,2001-03-20
241,2001,Spring,5,0.0994126558346672,2001-03-20
242,2001,Spring,5,0.0979162235543234,2001-03-20
243,2001,Spring,5,0.11580772471328238,2001-03-20
244,2001,Spring,5,0.15306490749524249,2001-03-20
245,2001,Spring,5,0.15997547154732872,2001-03-20
246,2001,Spring,5,0.1309536517247568,2001-03-20
247,2001,Spring,5,0.11089949687474697,2001-03-20
248,2001,Spring,5,0.15781373614308547,2001-03-20
249,2001,Spring,5,0.06531762202374669,2001-03-20
250,2001,Spring,5,0.1178577315107594,2001-03-20
251,2001,Spring,5,0.16305728598416158,2001-03-20
252,2001,Spring,5,0.1442103367319355,2001-03-20
253,2001,Spring,5,0.21402413622227884,2001-03-20
254,2001,Spring,5,0.15104040963233434,2001-03-20
255,2001,Spring,5,0.15226505988304562,2001-03-20
256,2001,Spring,5,0.1540350615978241,2001-03-20
257,2001,Spring,5,0.12855486571788788,2001-03-20
258,2001,Spring,5,0.2076912149786949,2001-03-20
259,2001,Spring,5,0.1332360804080963,2001-03-20
260,2001,Spring,5,0.11919461190700532,2001-03-20
261,2001,Spring,5,0.06767898797988893,2001-03-20
262,2001,Spring,5,0.18348188698291776,2001-03-20
263,2001,Spring,5,0.13478699326515198,2001-03-20
264,2001,Spring,5,0.09846979413909153,2001-03-20
265,2001,Spring,5,0.10834687493809736,2001-03-20
266,2001,Spring,5,0.08152774168317922,2001-03-20
267,2001,Spring,5,0.17907689226533496,2001-03-20
268,2001,Spring,5,0.2118193975511819,2001-03-20
269,2001,Spring,5,0.27562841872018273,2001-03-20
270,2001,Spring,5,0.04014123813083514,2001-03-20
271,2001,Spring,5,0.15510159885898145,2001-03-20
272,2001,Spring,5,0.13677537568474452,2001-03-20
273,2001,Spring,5,0.2267619071846484,2001-03-20
274,2001,Spring,5,0.1444464104415234,2001-03-20
275,2001,Spring,5,0.14242732243319156,2001-03-20
276,2001,Spring,5,0.10262625746206956,2001-03-20
277,2001,Spring,5,0.17395235881527726,2001-03-20
278,2001,Spring,5,0.12146104238388268,2001-03-20
279,2001,Spring,5,0.2183145955204964,2001-03-20
280,2001,Spring,5,0.2171413153409958,2001-03-20
281,2001,Spring,5,0.20597705617547035,2001-03-20
282,2001,Spring,5,0.1099378988146782,2001-03-20
283,2001,Spring,5,0.07471998780965805,2001-03-20
284,2001,Spring,5,0.14179614186286926,2001-03-20
285,2001,Spring,5,0.20906218886375427,2001-03-20
286,2001,Spring,5,0.14001990854740146,2001-03-20
287,2001,Spring,5,0.11792903004240862,2001-03-20
288,2001,Spring,5,0.12461258855501722,2001-03-20
289,2001,Spring,5,0.08208682814553314,2001-03-20
290,2001,Spring,5,0.07058800777568898,2001-03-20
291,2001,Spring,5,0.18210365686959973,2001-03-20
292,2001,Spring,5,0.1673795869576956,2001-03-20
293,2001,Spring,5,0.15524476568722867,2001-03-20
297,2001,Spring,5,0.16967219421076776,2001-03-20
298,2001,Spring,5,0.12916292772931248,2001-03-20
299,2001,Spring,5,0.1871781185642254,2001-03-20
300,2001,Spring,5,0.1863329708785203,2001-03-20
301,2001,Spring,5,0.11629026435372458,2001-03-20
302,2001,Spring,5,0.12829320359458185,2001-03-20
303,2001,Spring,5,0.10799738255641178,2001-03-20
304,2001,Spring,5,0.11882962192746215,2001-03-20
305,2001,Spring,5,0.2294146567583084,2001-03-20
306,2001,Spring,5,0.12263506650924685,2001-03-20
307,2001,Spring,5,0.11703252792358397,2001-03-20
308,2001,Spring,5,0.10026659816503523,2001-03-20
309,2001,Spring,5,0.09168876707553864,2001-03-20
310,2001,Spring,5,0.1449611932039261,2001-03-20
311,2001,Spring,5,0.10639142245054244,2001-03-20
312,2001,Spring,5,0.18532484769821167,2001-03-20
313,2001,Spring,5,0.1443715002916074,2001-03-20
314,2001,Spring,5,0.2466629880330919,2001-03-20
315,2001,Spring,5,0.3770465873289321,2001-03-20
316,2001,Spring,5,0.2986140211267111,2001-03-20
323,2001,Spring,5,0.11939549118335413,2001-03-20
324,2001,Spring,5,0.17628805227442945,2001-03-20
325,2001,Spring,5,0.169324682244135,2001-03-20
326,2001,Spring,5,0.1813216169231344,2001-03-20
327,2001,Spring,5,0.15140106272028642,2001-03-20
328,2001,Spring,5,0.17332937579180185,2001-03-20
329,2001,Spring,5,0.11351626742838605,2001-03-20
330,2001,Spring,5,0.09981370940981947,2001-03-20
331,2001,Spring,5,0.1891762912273407,2001-03-20
332,2001,Spring,5,0.15028604865074158,2001-03-20
333,2001,Spring,5,0.12718451023101807,2001-03-20
334,2001,Spring,5,0.08193697780370712,2001-03-20
335,2001,Spring,5,0.16346895694732666,2001-03-20
336,2001,Spring,5,0.23897285759449005,2001-03-20
337,2001,Spring,5,0.1640583723783493,2001-03-20
338,2001,Spring,5,0.21195993514752748,2001-03-20
348,2001,Spring,5,0.14144132736819734,2001-03-20
349,2001,Spring,5,0.18288334772766046,2001-03-20
350,2001,Spring,5,0.13933451827572485,2001-03-20
351,2001,Spring,5,0.15090444907534215,2001-03-20
352,2001,Spring,5,0.14344847757015255,2001-03-20
353,2001,Spring,5,0.14493425289310513,2001-03-20
354,2001,Spring,5,0.07885668020862112,2001-03-20
355,2001,Spring,5,0.10212203115224837,2001-03-20
356,2001,Spring,5,0.036461684852838516,2001-03-20
357,2001,Spring,5,0.14250342547893524,2001-03-20
358,2001,Spring,5,0.10683686286211014,2001-03-20
359,2001,Spring,5,0.13453856110572815,2001-03-20
360,2001,Spring,5,0.2278082221746445,2001-03-20
371,2001,Spring,5,0.13438863823499536,2001-03-20
372,2001,Spring,5,0.16380429543419528,2001-03-20
373,2001,Spring,5,0.20300144523596106,2001-03-20
374,2001,Spring,5,0.14830146249091405,2001-03-20
375,2001,Spring,5,0.15910774230722224,2001-03-20
376,2001,Spring,5,0.18610236048698425,2001-03-20
377,2001,Spring,5,0.1332673579454422,2001-03-20
378,2001,Spring,5,0.1804349571466446,2001-03-20
379,2001,Spring,5,0.13842478394508362,2001-03-20
380,2001,Spring,5,0.12370865792036055,2001-03-20
381,2001,Spring,5,0.23141489923000336,2001-03-20
394,2001,Spring,5,0.13537595922912038,2001-03-20
395,2001,Spring,5,0.20004510165974987,2001-03-20
396,2001,Spring,5,0.16263414365529116,2001-03-20
397,2001,Spring,5,0.12722861238424374,2001-03-20
398,2001,Spring,5,0.1965394914150238,2001-03-20
399,2001,Spring,5,0.14729702472686768,2001-03-20
400,2001,Spring,5,0.17706766724586487,2001-03-20
401,2001,Spring,5,0.1926597505807877,2001-03-20
402,2001,Spring,5,0.19782333076000214,2001-03-20
419,2001,Spring,5,0.15231642714032811,2001-03-20
420,2001,Spring,5,0.16312596254484724,2001-03-20
421,2001,Spring,5,0.1752325419159727,2001-03-20
422,2001,Spring,5,0.1953139305114746,2001-03-20
423,2001,Spring,5,0.2848797738552093,2001-03-20
424,2001,Spring,5,0.4257,2001-03-20
425,2001,Spring,5,0.2415948361158371,2001-03-20
1,2002,Spring,1,0.2389223277568817,2002-04-09
2,2002,Spring,1,0.24637140333652496,2002-04-09
3,2002,Spring,1,0.21805226802825928,2002-04-09
4,2002,Spring,1,0.2414657324552536,2002-04-09
5,2002,Spring,1,0.2321804741776165,2002-04-09
6,2002,Spring,1,0.2332198294861384,2002-04-09
7,2002,Spring,1,0.24443923798894904,2002-04-09
8,2002,Spring,1,0.2119044295732332,2002-04-09
9,2002,Spring,1,0.24189541374775966,2002-04-09
10,2002,Spring,1,0.2419201519885429,2002-04-09
11,2002,Spring,1,0.23289829236167545,2002-04-09
12,2002,Spring,1,0.2452606972237148,2002-04-09
13,2002,Spring,1,0.1872990751634651,2002-04-09
14,2002,Spring,1,0.1945259836314784,2002-04-09
15,2002,Spring,1,0.20569211127439127,2002-04-09
16,2002,Spring,1,0.2417893242549133,2002-04-09
17,2002,Spring,1,0.22646337593056426,2002-04-09
18,2002,Spring,1,0.24135863780975345,2002-04-09
19,2002,Spring,1,0.22782889008522034,2002-04-09
20,2002,Spring,1,0.2240603119134903,2002-04-09
21,2002,Spring,1,0.236562117934227,2002-04-09
22,2002,Spring,1,0.23386786878108975,2002-04-09
23,2002,Spring,1,0.23852358758449554,2002-04-09
24,2002,Spring,1,0.22584213316440585,2002-04-09
25,2002,Spring,1,0.26904308795928955,2002-04-09
26,2002,Spring,1,0.22050915512557345,2002-04-09
27,2002,Spring,1,0.238030460615304,2002-04-09
28,2002,Spring,1,0.2267473614349373,2002-04-09
29,2002,Spring,1,0.2429377211299881,2002-04-09
30,2002,Spring,1,0.2361647958336369,2002-04-09
31,2002,Spring,1,0.24132558536204704,2002-04-09
32,2002,Spring,1,0.2318762640850745,2002-04-09
33,2002,Spring,1,0.22632532693562546,2002-04-09
34,2002,Spring,1,0.1930226047304892,2002-04-09
35,2002,Spring,1,0.20643841895029574,2002-04-09
36,2002,Spring,1,0.22056204659518533,2002-04-09
37,2002,Spring,1,0.2286815058449388,2002-04-09
38,2002,Spring,1,0.2333665341038678,2002-04-09
39,2002,Spring,1,0.2340087926683669,2002-04-09
40,2002,Spring,1,0.226344642834962,2002-04-09
41,2002,Spring,1,0.22318760485291247,2002-04-09
42,2002,Spring,1,0.2672759294509888,2002-04-09
43,2002,Spring,1,0.2367716729640961,2002-04-09
44,2002,Spring,1,0.21645894646644592,2002-04-09
45,2002,Spring,1,0.22059518098831174,2002-04-09
46,2002,Spring,1,0.2222222536802292,2002-04-09
47,2002,Spring,1,0.22542913258075714,2002-04-09
48,2002,Spring,1,0.26325666904449463,2002-04-09
49,2002,Spring,1,0.28934240341186523,2002-04-09
50,2002,Spring,1,0.2352173901507593,2002-04-09
51,2002,Spring,1,0.21132243695104166,2002-04-09
52,2002,Spring,1,0.2310531257323485,2002-04-09
53,2002,Spring,1,0.2259853895330774,2002-04-09
54,2002,Spring,1,0.2397060130173359,2002-04-09
55,2002,Spring,1,0.2086803182474343,2002-04-09
56,2002,Spring,1,0.2148435679199344,2002-04-09
57,2002,Spring,1,0.2458277540825573,2002-04-09
58,2002,Spring,1,0.2026477873860842,2002-04-09
59,2002,Spring,1,0.21925877934709415,2002-04-09
60,2002,Spring,1,0.23253575187417705,2002-04-09
61,2002,Spring,1,0.2134519858289558,2002-04-09
62,2002,Spring,1,0.2251602625288458,2002-04-09
63,2002,Spring,1,0.22047702074382672,2002-04-09
64,2002,Spring,1,0.23404270139558805,2002-04-09
65,2002,Spring,1,0.2325394053516231,2002-04-09
66,2002,Spring,1,0.2238025256945528,2002-04-09
67,2002,Spring,1,0.21486388931766015,2002-04-09
68,2002,Spring,1,0.2607720196247101,2002-04-09
69,2002,Spring,1,0.2513290643692017,2002-04-09
70,2002,Spring,1,0.24128223955631256,2002-04-09
71,2002,Spring,1,0.2248951941728592,2002-04-09
72,2002,Spring,1,0.2260153144598007,2002-04-09
73,2002,Spring,1,0.2511293590068817,2002-04-09
74,2002,Spring,1,0.2852966785430908,2002-04-09
75,2002,Spring,1,0.3006007969379425,2002-04-09
76,2002,Spring,1,0.2546280048589769,2002-04-09
77,2002,Spring,1,0.2571994136594925,2002-04-09
78,2002,Spring,1,0.2619128590986161,2002-04-09
79,2002,Spring,1,0.25051429125298025,2002-04-09
80,2002,Spring,1,0.25012595894256623,2002-04-09
81,2002,Spring,1,0.2457777109137259,2002-04-09
82,2002,Spring,1,0.26030775356870994,2002-04-09
83,2002,Spring,1,0.21971439991725,2002-04-09
84,2002,Spring,1,0.21675553669790204,2002-04-09
85,2002,Spring,1,0.22549462479070184,2002-04-09
86,2002,Spring,1,0.2276579482126281,2002-04-09
87,2002,Spring,1,0.21393423716510215,2002-04-09
88,2002,Spring,1,0.21947181815943886,2002-04-09
89,2002,Spring,1,0.21704339886148835,2002-04-09
90,2002,Spring,1,0.2162428620823932,2002-04-09
91,2002,Spring,1,0.21611081634382687,2002-04-09
92,2002,Spring,1,0.22134257696350104,2002-04-09
93,2002,Spring,1,0.23400022781964214,2002-04-09
94,2002,Spring,1,0.21401738905250475,2002-04-09
95,2002,Spring,1,0.2475207895040512,2002-04-09
96,2002,Spring,1,0.22470046579837802,2002-04-09
97,2002,Spring,1,0.25946637988090515,2002-04-09
98,2002,Spring,1,0.2471455633640289,2002-04-09
99,2002,Spring,1,0.2364162802696228,2002-04-09
100,2002,Spring,1,0.2516012787818909,2002-04-09
101,2002,Spring,1,0.26584672927856445,2002-04-09
102,2002,Spring,1,0.2891741991043091,2002-04-09
103,2002,Spring,1,0.2541044764608018,2002-04-09
104,2002,Spring,1,0.2546200126486033,2002-04-09
105,2002,Spring,1,0.25413660560128204,2002-04-09
106,2002,Spring,1,0.2608751367898932,2002-04-09
107,2002,Spring,1,0.2413114349064465,2002-04-09
108,2002,Spring,1,0.2485092424924359,2002-04-09
109,2002,Spring,1,0.24535453874127255,2002-04-09
110,2002,Spring,1,0.20483678621259965,2002-04-09
111,2002,Spring,1,0.20397989144486453,2002-04-09
112,2002,Spring,1,0.21256724623119566,2002-04-09
113,2002,Spring,1,0.2145038090484483,2002-04-09
114,2002,Spring,1,0.2043960032458696,2002-04-09
115,2002,Spring,1,0.198296614174344,2002-04-09
116,2002,Spring,1,0.2161878118382288,2002-04-09
117,2002,Spring,1,0.20609112346624395,2002-04-09
118,2002,Spring,1,0.2010264936958233,2002-04-09
119,2002,Spring,1,0.21293457550886685,2002-04-09
120,2002,Spring,1,0.2165216809642832,2002-04-09
121,2002,Spring,1,0.22060482441511,2002-04-09
122,2002,Spring,1,0.23546579480171204,2002-04-09
123,2002,Spring,1,0.22954952716827395,2002-04-09
124,2002,Spring,1,0.2364300489425659,2002-04-09
125,2002,Spring,1,0.24700498580932614,2002-04-09
126,2002,Spring,1,0.2394367456436157,2002-04-09
127,2002,Spring,1,0.26138466596603394,2002-04-09
128,2002,Spring,1,0.2908225357532501,2002-04-09
129,2002,Spring,1,0.2950161397457123,2002-04-09
130,2002,Spring,1,0.2550849141346032,2002-04-09
131,2002,Spring,1,0.25485151948894497,2002-04-09
132,2002,Spring,1,0.2707409368779587,2002-04-09
133,2002,Spring,1,0.2593099407146685,2002-04-09
134,2002,Spring,1,0.2231946705374552,2002-04-09
135,2002,Spring,1,0.2532484111556006,2002-04-09
136,2002,Spring,1,0.2499915635305656,2002-04-09
137,2002,Spring,1,0.2161107724048084,2002-04-09
138,2002,Spring,1,0.19081313341398087,2002-04-09
139,2002,Spring,1,0.20586681582713265,2002-04-09
140,2002,Spring,1,0.19848190172321398,2002-04-09
141,2002,Spring,1,0.20905217502462914,2002-04-09
142,2002,Spring,1,0.20754856732037025,2002-04-09
143,2002,Spring,1,0.2077312820617616,2002-04-09
144,2002,Spring,1,0.2042326437977564,2002-04-09
145,2002,Spring,1,0.1969683561417303,2002-04-09
146,2002,Spring,1,0.20367534093882025,2002-04-09
147,2002,Spring,1,0.2061694747566674,2002-04-09
148,2002,Spring,1,0.23944687224951586,2002-04-09
149,2002,Spring,1,0.2499319761991501,2002-04-09
150,2002,Spring,1,0.2424946278333664,2002-04-09
151,2002,Spring,1,0.2375829219818115,2002-04-09
152,2002,Spring,1,0.22707074880599976,2002-04-09
153,2002,Spring,1,0.2800430655479431,2002-04-09
154,2002,Spring,1,0.2986181676387787,2002-04-09
155,2002,Spring,1,0.26485490798950195,2002-04-09
156,2002,Spring,1,0.2573644185211247,2002-04-09
157,2002,Spring,1,0.2484822938810577,2002-04-09
158,2002,Spring,1,0.2393049596630687,2002-04-09
159,2002,Spring,1,0.2250363230799084,2002-04-09
160,2002,Spring,1,0.2372092360438632,2002-04-09
161,2002,Spring,1,0.25872777848990397,2002-04-09
162,2002,Spring,1,0.2437215675538117,2002-04-09
163,2002,Spring,1,0.2352685949974511,2002-04-09
164,2002,Spring,1,0.20480432563211187,2002-04-09
165,2002,Spring,1,0.21980098613768026,2002-04-09
166,2002,Spring,1,0.19852738632494066,2002-04-09
167,2002,Spring,1,0.20684483143989915,2002-04-09
168,2002,Spring,1,0.2080869934739697,2002-04-09
169,2002,Spring,1,0.21573176455688775,2002-04-09
170,2002,Spring,1,0.210335003188359,2002-04-09
171,2002,Spring,1,0.2027511440031952,2002-04-09
172,2002,Spring,1,0.21302910085862325,2002-04-09
173,2002,Spring,1,0.2032210180112751,2002-04-09
174,2002,Spring,1,0.2254482116896271,2002-04-09
175,2002,Spring,1,0.2661742866039276,2002-04-09
176,2002,Spring,1,0.2332468330860138,2002-04-09
177,2002,Spring,1,0.25354117155075073,2002-04-09
178,2002,Spring,1,0.2662867307662964,2002-04-09
179,2002,Spring,1,0.2533352971076965,2002-04-09
180,2002,Spring,1,0.2494448870420456,2002-04-09
181,2002,Spring,1,0.2757627069950104,2002-04-09
182,2002,Spring,1,0.2463470424371111,2002-04-09
183,2002,Spring,1,0.2555753165321727,2002-04-09
184,2002,Spring,1,0.2382238619305583,2002-04-09
185,2002,Spring,1,0.2661575721400469,2002-04-09
186,2002,Spring,1,0.25567947913477834,2002-04-09
187,2002,Spring,1,0.2397832493337911,2002-04-09
188,2002,Spring,1,0.2425118082027965,2002-04-09
189,2002,Spring,1,0.24665902480382665,2002-04-09
190,2002,Spring,1,0.20477923683384108,2002-04-09
191,2002,Spring,1,0.21652853039317088,2002-04-09
192,2002,Spring,1,0.2254302515137593,2002-04-09
193,2002,Spring,1,0.23270273898930194,2002-04-09
194,2002,Spring,1,0.21218353693875,2002-04-09
195,2002,Spring,1,0.24566288205623504,2002-04-09
196,2002,Spring,1,0.24405579379583264,2002-04-09
197,2002,Spring,1,0.20947177887897706,2002-04-09
198,2002,Spring,1,0.1860639600935979,2002-04-09
199,2002,Spring,1,0.2037911925661152,2002-04-09
200,2002,Spring,1,0.23345285654067996,2002-04-09
201,2002,Spring,1,0.2627883553504944,2002-04-09
202,2002,Spring,1,0.2514658570289612,2002-04-09
203,2002,Spring,1,0.2398679107427597,2002-04-09
204,2002,Spring,1,0.2461538910865784,2002-04-09
205,2002,Spring,1,0.26743611693382263,2002-04-09
206,2002,Spring,1,0.2537892758846283,2002-04-09
207,2002,Spring,1,0.24458354711532596,2002-04-09
208,2002,Spring,1,0.2327026421860297,2002-04-09
209,2002,Spring,1,0.22005618859876067,2002-04-09
210,2002,Spring,1,0.2345117265289008,2002-04-09
211,2002,Spring,1,0.26026522823420106,2002-04-09
212,2002,Spring,1,0.2423287431335569,2002-04-09
213,2002,Spring,1,0.2630551373127783,2002-04-09
214,2002,Spring,1,0.23225582981515486,2002-04-09
215,2002,Spring,1,0.24672803240281854,2002-04-09
216,2002,Spring,1,0.21030497717045246,2002-04-09
217,2002,Spring,1,0.22355077423400196,2002-04-09
218,2002,Spring,1,0.24450076364792825,2002-04-09
219,2002,Spring,1,0.2592485574125256,2002-04-09
220,2002,Spring,1,0.23735915186032305,2002-04-09
221,2002,Spring,1,0.2345397233074833,2002-04-09
222,2002,Spring,1,0.2326554963946669,2002-04-09
223,2002,Spring,1,0.19612057920186135,2002-04-09
224,2002,Spring,1,0.21798700244375865,2002-04-09
225,2002,Spring,1,0.2232124507427216,2002-04-09
226,2002,Spring,1,0.2451455146074295,2002-04-09
227,2002,Spring,1,0.21387960016727448,2002-04-09
228,2002,Spring,1,0.21486596763134005,2002-04-09
229,2002,Spring,1,0.24093620479106906,2002-04-09
230,2002,Spring,1,0.23057875037193296,2002-04-09
231,2002,Spring,1,0.25612694025039673,2002-04-09
232,2002,Spring,1,0.24829126916921326,2002-04-09
233,2002,Spring,1,0.21875210721515892,2002-04-09
234,2002,Spring,1,0.2323611001477571,2002-04-09
235,2002,Spring,1,0.2336884722293357,2002-04-09
236,2002,Spring,1,0.2378048871314271,2002-04-09
237,2002,Spring,1,0.226649430585222,2002-04-09
238,2002,Spring,1,0.2534724111359487,2002-04-09
239,2002,Spring,1,0.2496463339079144,2002-04-09
240,2002,Spring,1,0.2322897602996545,2002-04-09
241,2002,Spring,1,0.21246076349984724,2002-04-09
242,2002,Spring,1,0.24372931931966546,2002-04-09
243,2002,Spring,1,0.2643912348291389,2002-04-09
244,2002,Spring,1,0.272136601272266,2002-04-09
245,2002,Spring,1,0.2404846150249173,2002-04-09
246,2002,Spring,1,0.2341050910785259,2002-04-09
247,2002,Spring,1,0.2298589365331764,2002-04-09
248,2002,Spring,1,0.2067031920738477,2002-04-09
249,2002,Spring,1,0.2535799443721771,2002-04-09
250,2002,Spring,1,0.2590935826301575,2002-04-09
251,2002,Spring,1,0.2114301323890686,2002-04-09
252,2002,Spring,1,0.2305172085762024,2002-04-09
253,2002,Spring,1,0.22116097807884216,2002-04-09
254,2002,Spring,1,0.2690614759922028,2002-04-09
255,2002,Spring,1,0.2611704468727112,2002-04-09
256,2002,Spring,1,0.2333741267685361,2002-04-09
257,2002,Spring,1,0.2309907610381001,2002-04-09
258,2002,Spring,1,0.2347813841161029,2002-04-09
259,2002,Spring,1,0.2306672378973474,2002-04-09
260,2002,Spring,1,0.22766100741677656,2002-04-09
261,2002,Spring,1,0.24400056588736135,2002-04-09
262,2002,Spring,1,0.23476830506038776,2002-04-09
263,2002,Spring,1,0.2382690759810312,2002-04-09
264,2002,Spring,1,0.22311063176173274,2002-04-09
265,2002,Spring,1,0.2389521592856543,2002-04-09
266,2002,Spring,1,0.2272371633672871,2002-04-09
267,2002,Spring,1,0.2488328608761388,2002-04-09
268,2002,Spring,1,0.2529802838434009,2002-04-09
269,2002,Spring,1,0.2257428878560647,2002-04-09
270,2002,Spring,1,0.23437357742624595,2002-04-09
271,2002,Spring,1,0.20671566969867125,2002-04-09
272,2002,Spring,1,0.2617289125919342,2002-04-09
273,2002,Spring,1,0.2475247532129288,2002-04-09
274,2002,Spring,1,0.2566061615943909,2002-04-09
275,2002,Spring,1,0.2696589529514313,2002-04-09
276,2002,Spring,1,0.2677123248577118,2002-04-09
277,2002,Spring,1,0.22421035170555115,2002-04-09
278,2002,Spring,1,0.2551974356174469,2002-04-09
279,2002,Spring,1,0.23846665497711575,2002-04-09
280,2002,Spring,1,0.2372064483202881,2002-04-09
281,2002,Spring,1,0.23571329401053775,2002-04-09
282,2002,Spring,1,0.2263888900205175,2002-04-09
283,2002,Spring,1,0.2431208141681233,2002-04-09
284,2002,Spring,1,0.23906810051332245,2002-04-09
285,2002,Spring,1,0.2570871926697879,2002-04-09
286,2002,Spring,1,0.2593574251280125,2002-04-09
287,2002,Spring,1,0.22248748711228486,2002-04-09
288,2002,Spring,1,0.2345213921787315,2002-04-09
289,2002,Spring,1,0.2390258280175091,2002-04-09
290,2002,Spring,1,0.2245843242864656,2002-04-09
291,2002,Spring,1,0.2506108574070953,2002-04-09
292,2002,Spring,1,0.23437714230563356,2002-04-09
293,2002,Spring,1,0.22348775392679215,2002-04-09
297,2002,Spring,1,0.22858013212680814,2002-04-09
298,2002,Spring,1,0.2582233548164368,2002-04-09
299,2002,Spring,1,0.268206000328064,2002-04-09
300,2002,Spring,1,0.2573707401752472,2002-04-09
301,2002,Spring,1,0.2712944746017456,2002-04-09
302,2002,Spring,1,0.2589039802551269,2002-04-09
303,2002,Spring,1,0.2435939610004425,2002-04-09
304,2002,Spring,1,0.2343940436840057,2002-04-09
305,2002,Spring,1,0.2391384953183172,2002-04-09
306,2002,Spring,1,0.2420625579142716,2002-04-09
307,2002,Spring,1,0.23955744207632304,2002-04-09
308,2002,Spring,1,0.24135130225955914,2002-04-09
309,2002,Spring,1,0.2684113753155455,2002-04-09
310,2002,Spring,1,0.26973552294554626,2002-04-09
311,2002,Spring,1,0.2800138169190376,2002-04-09
312,2002,Spring,1,0.2600143049422426,2002-04-09
313,2002,Spring,1,0.23514110330141,2002-04-09
314,2002,Spring,1,0.2156902500257451,2002-04-09
315,2002,Spring,1,0.22066094635568964,2002-04-09
316,2002,Spring,1,0.2161791641355354,2002-04-09
323,2002,Spring,1,0.22451651096343994,2002-04-09
324,2002,Spring,1,0.2480732351541519,2002-04-09
325,2002,Spring,1,0.2505713999271393,2002-04-09
326,2002,Spring,1,0.2564496099948883,2002-04-09
327,2002,Spring,1,0.2639383971691132,2002-04-09
328,2002,Spring,1,0.2572630047798157,2002-04-09
329,2002,Spring,1,0.2651397287845612,2002-04-09
330,2002,Spring,1,0.2757201194763184,2002-04-09
331,2002,Spring,1,0.2360010451262149,2002-04-09
332,2002,Spring,1,0.2518998324026205,2002-04-09
333,2002,Spring,1,0.2482031530609007,2002-04-09
334,2002,Spring,1,0.2638987254666362,2002-04-09
335,2002,Spring,1,0.26080192909066824,2002-04-09
336,2002,Spring,1,0.2529184255000017,2002-04-09
337,2002,Spring,1,0.2630021630719023,2002-04-09
338,2002,Spring,1,0.2371022590310999,2002-04-09
348,2002,Spring,1,0.2576502859592438,2002-04-09
349,2002,Spring,1,0.2600000202655792,2002-04-09
350,2002,Spring,1,0.26487985253334045,2002-04-09
351,2002,Spring,1,0.2560076713562012,2002-04-09
352,2002,Spring,1,0.24952833354473114,2002-04-09
353,2002,Spring,1,0.26626452803611755,2002-04-09
354,2002,Spring,1,0.2757862210273743,2002-04-09
355,2002,Spring,1,0.2508882122308248,2002-04-09
356,2002,Spring,1,0.2568897191816606,2002-04-09
357,2002,Spring,1,0.2540306102799901,2002-04-09
358,2002,Spring,1,0.2599808330012733,2002-04-09
359,2002,Spring,1,0.2355698327631185,2002-04-09
360,2002,Spring,1,0.22468226512234507,2002-04-09
371,2002,Spring,1,0.2576412856578827,2002-04-09
372,2002,Spring,1,0.2330485433340073,2002-04-09
373,2002,Spring,1,0.2468157857656479,2002-04-09
374,2002,Spring,1,0.2605450749397278,2002-04-09
375,2002,Spring,1,0.2508579194545746,2002-04-09
376,2002,Spring,1,0.2526317536830902,2002-04-09
377,2002,Spring,1,0.2551380788999136,2002-04-09
