ID2,GravimetricWaterContent,Ammonia,Nitrate,Year,Season,BottomDepth
197,,,,99,Spring,2
198,,,,99,Spring,2
199,,,,99,Spring,2
200,,,,99,Spring,2
201,,,,99,Spring,2
202,,,,99,Spring,2
203,,,,99,Spring,2
204,,,,99,Spring,2
205,,,,99,Spring,2
206,,,,99,Spring,2
207,,,,99,Spring,2
208,,,,99,Spring,2
209,,,,99,Spring,2
210,,,,99,Spring,2
211,,,,99,Spring,2
212,,,,99,Spring,2
213,,,,99,Spring,2
214,,,,99,Spring,2
215,,,,99,Spring,2
216,,,,99,Spring,2
217,,,,99,Spring,2
218,,,,99,Spring,2
219,,,,99,Spring,2
220,,,,99,Spring,2
221,,,,99,Spring,2
222,,,,99,Spring,2
223,,,,99,Spring,2
224,,,,99,Spring,2
225,,,,99,Spring,2
226,,,,99,Spring,2
227,,,,99,Spring,2
228,,,,99,Spring,2
229,,,,99,Spring,2
230,,,,99,Spring,2
231,,,,99,Spring,2
232,,,,99,Spring,2
233,,,,99,Spring,2
234,,,,99,Spring,2
235,,,,99,Spring,2
236,,,,99,Spring,2
237,,,,99,Spring,2
238,,,,99,Spring,2
239,,,,99,Spring,2
240,,,,99,Spring,2
241,,,,99,Spring,2
242,,,,99,Spring,2
243,,,,99,Spring,2
244,,,,99,Spring,2
245,,,,99,Spring,2
246,,,,99,Spring,2
247,,,,99,Spring,2
248,,,,99,Spring,2
249,,,,99,Spring,2
250,,,,99,Spring,2
251,,,,99,Spring,2
252,,,,99,Spring,2
253,,,,99,Spring,2
254,,,,99,Spring,2
255,,,,99,Spring,2
256,,,,99,Spring,2
257,,,,99,Spring,2
258,,,,99,Spring,2
259,,,,99,Spring,2
260,,,,99,Spring,2
261,,,,99,Spring,2
262,,,,99,Spring,2
263,,,,99,Spring,2
264,,,,99,Spring,2
265,,,,99,Spring,2
266,,,,99,Spring,2
267,,,,99,Spring,2
268,,,,99,Spring,2
269,,,,99,Spring,2
270,,,,99,Spring,2
271,,,,99,Spring,2
272,,,,99,Spring,2
273,,,,99,Spring,2
274,,,,99,Spring,2
275,,,,99,Spring,2
276,,,,99,Spring,2
277,,,,99,Spring,2
278,,,,99,Spring,2
279,,,,99,Spring,2
280,,,,99,Spring,2
281,,,,99,Spring,2
282,,,,99,Spring,2
283,,,,99,Spring,2
284,,,,99,Spring,2
285,,,,99,Spring,2
286,,,,99,Spring,2
287,,,,99,Spring,2
288,,,,99,Spring,2
289,,,,99,Spring,2
290,,,,99,Spring,2
291,,,,99,Spring,2
292,,,,99,Spring,2
293,,,,99,Spring,2
297,,,,99,Spring,2
298,,,,99,Spring,2
299,,,,99,Spring,2
300,,,,99,Spring,2
301,,,,99,Spring,2
302,,,,99,Spring,2
303,,,,99,Spring,2
304,,,,99,Spring,2
305,,,,99,Spring,2
306,,,,99,Spring,2
307,,,,99,Spring,2
308,,,,99,Spring,2
309,,,,99,Spring,2
310,,,,99,Spring,2
311,,,,99,Spring,2
312,,,,99,Spring,2
313,,,,99,Spring,2
314,,,,99,Spring,2
315,,,,99,Spring,2
316,,,,99,Spring,2
323,,,,99,Spring,2
324,,,,99,Spring,2
325,,,,99,Spring,2
326,,,,99,Spring,2
327,,,,99,Spring,2
328,,,,99,Spring,2
329,,,,99,Spring,2
330,,,,99,Spring,2
331,,,,99,Spring,2
332,,,,99,Spring,2
333,,,,99,Spring,2
334,,,,99,Spring,2
335,,,,99,Spring,2
336,,,,99,Spring,2
337,,,,99,Spring,2
338,,,,99,Spring,2
348,,,,99,Spring,2
349,,,,99,Spring,2
350,,,,99,Spring,2
351,,,,99,Spring,2
352,,,,99,Spring,2
353,,,,99,Spring,2
354,,,,99,Spring,2
355,,,,99,Spring,2
356,,,,99,Spring,2
357,,,,99,Spring,2
358,,,,99,Spring,2
359,,,,99,Spring,2
360,,,,99,Spring,2
371,,,,99,Spring,2
372,,,,99,Spring,2
373,,,,99,Spring,2
374,,,,99,Spring,2
375,,,,99,Spring,2
376,,,,99,Spring,2
377,,,,99,Spring,2
378,,,,99,Spring,2
379,,,,99,Spring,2
380,,,,99,Spring,2
381,,,,99,Spring,2
394,,,,99,Spring,2
395,,,,99,Spring,2
396,,,,99,Spring,2
397,,,,99,Spring,2
398,,,,99,Spring,2
399,,,,99,Spring,2
400,,,,99,Spring,2
401,,,,99,Spring,2
402,,,,99,Spring,2
419,,,,99,Spring,2
420,,,,99,Spring,2
421,,,,99,Spring,2
422,,,,99,Spring,2
423,,,,99,Spring,2
424,,,,99,Spring,2
425,,,,99,Spring,2
1,,,,0,Spring,3
2,,,,0,Spring,3
3,,,,0,Spring,3
4,,,,0,Spring,3
5,,,,0,Spring,3
6,,,,0,Spring,3
7,,,,0,Spring,3
8,,,,0,Spring,3
9,,,,0,Spring,3
10,0.24312026798725128,2.944825650146752,3.4386982912186776,0,Spring,3
11,0.2376752644777298,0.6792108876720118,1.830482221582441,0,Spring,3
12,0.22249016165733337,1.2092992103599975,3.095792974170104,0,Spring,3
13,0.2126510888338089,0.8678446265185755,2.1930399491386923,0,Spring,3
14,0.30699488520622253,1.2705074813053376,7.1328476370711495,0,Spring,3
15,0.2515560984611511,1.1162536213473861,5.67629849144258,0,Spring,3
16,,,,0,Spring,3
17,,,,0,Spring,3
18,,,,0,Spring,3
19,,,,0,Spring,3
20,,,,0,Spring,3
21,,,,0,Spring,3
22,,,,0,Spring,3
23,,,,0,Spring,3
24,,,,0,Spring,3
25,,,,0,Spring,3
26,,,,0,Spring,3
27,,,,0,Spring,3
28,,,,0,Spring,3
29,,,,0,Spring,3
30,,,,0,Spring,3
31,0.21778574585914612,0.8383702588146927,1.280537563394197,0,Spring,3
32,0.22331228852272034,0.8320348897533522,2.587588688729575,0,Spring,3
33,0.21177993714809418,0.13340707503502333,4.975256104344189,0,Spring,3
34,0.2125668078660965,1.5625750526520974,2.423109704594692,0,Spring,3
35,0.28084200620651245,1.2732783530537501,5.023164155642372,0,Spring,3
36,0.3024909794330597,1.7476003946789227,3.570017204068169,0,Spring,3
37,0.30635523796081543,,,0,Spring,3
38,0.24963977932929993,0.6669936697473046,3.5769793050480474,0,Spring,3
39,,,,0,Spring,3
40,,,,0,Spring,3
41,,,,0,Spring,3
42,,,,0,Spring,3
43,,,,0,Spring,3
44,,,,0,Spring,3
45,,,,0,Spring,3
46,,,,0,Spring,3
47,,,,0,Spring,3
48,,,,0,Spring,3
49,,,,0,Spring,3
50,,,,0,Spring,3
51,,,,0,Spring,3
52,,,,0,Spring,3
53,,,,0,Spring,3
54,0.24377532303333282,0.7034728858041053,1.40550353830019,0,Spring,3
55,0.21353966494401297,0.8654725116988023,2.1350666880607605,0,Spring,3
56,0.242431640625,0.6997927704132962,3.391289048740873,0,Spring,3
57,0.21334412693977356,2.07590311758194,4.849894805935877,0,Spring,3
58,0.2152460366487503,1.2749626151592914,2.8064430065978687,0,Spring,3
59,0.24878601729869843,1.4068172031673472,3.0936358322727986,0,Spring,3
60,0.25889891386032104,0.5572383130497848,4.214915313732915,0,Spring,3
61,0.3821941912174225,0.5832919016101585,4.046784560694212,0,Spring,3
62,,,,0,Spring,3
63,,,,0,Spring,3
64,,,,0,Spring,3
65,,,,0,Spring,3
66,,,,0,Spring,3
67,,,,0,Spring,3
68,,,,0,Spring,3
69,,,,0,Spring,3
70,,,,0,Spring,3
71,,,,0,Spring,3
72,,,,0,Spring,3
73,,,,0,Spring,3
74,,,,0,Spring,3
75,,,,0,Spring,3
76,,,,0,Spring,3
77,,,,0,Spring,3
78,,,,0,Spring,3
79,0.2867278456687927,0.9959080674849228,3.7974790205953566,0,Spring,3
80,0.2471926063299179,1.034313321358193,2.8029401489940047,0,Spring,3
81,0.24408704042434692,2.4864371544487534,1.394929400005024,0,Spring,3
82,0.2394750714302063,0.8210843976779458,20.743015188900316,0,Spring,3
83,0.21817660331726074,0.8077896555188014,3.3944355537509248,0,Spring,3
84,0.2606296241283417,0.8937093823586794,4.118796886162698,0,Spring,3
85,0.2301013320684433,2.405222879112609,3.30466853821789,0,Spring,3
86,0.25314486026763916,0.24206410540000214,5.198071479474863,0,Spring,3
87,,,,0,Spring,3
88,,,,0,Spring,3
89,,,,0,Spring,3
90,,,,0,Spring,3
91,,,,0,Spring,3
92,,,,0,Spring,3
93,,,,0,Spring,3
94,,,,0,Spring,3
95,,,,0,Spring,3
96,,,,0,Spring,3
97,,,,0,Spring,3
98,,,,0,Spring,3
99,,,,0,Spring,3
100,,,,0,Spring,3
101,,,,0,Spring,3
102,,,,0,Spring,3
103,,,,0,Spring,3
104,,,,0,Spring,3
105,,,,0,Spring,3
106,0.24234731495380402,0.5397845713554886,4.663154480666533,0,Spring,3
107,0.26251161098480225,2.512017767847587,1.8259236990285472,0,Spring,3
108,0.31705591082572937,1.2582715650169967,3.657022843928797,0,Spring,3
109,0.23878297209739685,0.7543594480501447,1.404503503293975,0,Spring,3
110,0.25651928782463074,0.4794991543012408,3.9079155603654003,0,Spring,3
111,0.20088516175746918,1.2396721409686449,4.76548945286972,0,Spring,3
112,0.23148426413536072,0.7608162490695288,4.091271019501648,0,Spring,3
113,0.2392805963754654,0.7957194285076057,4.012922032934567,0,Spring,3
114,,,,0,Spring,3
115,,,,0,Spring,3
116,,,,0,Spring,3
117,,,,0,Spring,3
118,,,,0,Spring,3
119,,,,0,Spring,3
120,,,,0,Spring,3
121,,,,0,Spring,3
122,,,,0,Spring,3
123,,,,0,Spring,3
124,,,,0,Spring,3
125,,,,0,Spring,3
126,,,,0,Spring,3
127,,,,0,Spring,3
128,,,,0,Spring,3
129,,,,0,Spring,3
130,,,,0,Spring,3
131,,,,0,Spring,3
132,0.35461580753326416,4.529636815837787,6.07393577602547,0,Spring,3
133,0.2658228576183319,0.7290219902115397,3.0227144798380268,0,Spring,3
134,0.3108553886413574,2.2764181572686257,6.815802938608462,0,Spring,3
135,0.2888525724411011,2.433295641310559,4.84726654559714,0,Spring,3
136,0.2666967213153839,0.583044607277793,5.265279363710169,0,Spring,3
137,0.23149053752422333,0.25060439969421594,3.0094191692721273,0,Spring,3
138,0.21134868264198303,0.38421530756971384,4.440086240164648,0,Spring,3
139,0.2593623399734497,0.05922463058567592,4.644438075081803,0,Spring,3
140,,,,0,Spring,3
141,,,,0,Spring,3
142,,,,0,Spring,3
143,,,,0,Spring,3
144,,,,0,Spring,3
145,,,,0,Spring,3
146,,,,0,Spring,3
147,,,,0,Spring,3
148,,,,0,Spring,3
149,,,,0,Spring,3
150,,,,0,Spring,3
151,,,,0,Spring,3
152,,,,0,Spring,3
153,,,,0,Spring,3
154,,,,0,Spring,3
155,,,,0,Spring,3
156,,,,0,Spring,3
157,0.30869799852371216,2.9010920272459884,3.1059380278354674,0,Spring,3
158,0.24848301708698273,2.4725322345470415,3.7731982330939133,0,Spring,3
159,0.25409385561943054,0.0,3.7346962665316745,0,Spring,3
160,0.24984142184257507,0.25622697590789456,5.6635241380984045,0,Spring,3
161,0.3411841094493866,5.656376384302556,6.009054070839678,0,Spring,3
162,0.29450103640556335,0.9847564430199833,5.244855845518578,0,Spring,3
163,0.2449055314064026,2.070116442636032,2.154042629454725,0,Spring,3
164,0.19156144559383392,0.9193193039007466,1.424914612944139,0,Spring,3
165,,,,0,Spring,3
166,,,,0,Spring,3
167,,,,0,Spring,3
168,,,,0,Spring,3
169,,,,0,Spring,3
170,,,,0,Spring,3
171,,,,0,Spring,3
172,,,,0,Spring,3
173,,,,0,Spring,3
174,,,,0,Spring,3
175,,,,0,Spring,3
176,,,,0,Spring,3
177,,,,0,Spring,3
178,,,,0,Spring,3
179,,,,0,Spring,3
180,,,,0,Spring,3
181,,,,0,Spring,3
182,,,,0,Spring,3
183,0.29288774728775024,3.5514291828726225,4.4206874408227295,0,Spring,3
184,0.2763373851776123,4.25486990480806,10.106373803965864,0,Spring,3
185,0.3572470545768738,0.06849615495494024,7.628864607551041,0,Spring,3
186,0.3355831205844879,1.0097688746960645,6.6491223148061565,0,Spring,3
187,0.3712790906429291,1.2904457672066938,5.327896001324298,0,Spring,3
188,0.3845707178115845,3.923397515653746,7.397716092041875,0,Spring,3
189,0.3287088871002197,3.574525681821146,5.460669135815645,0,Spring,3
190,0.2197994887828827,1.2981454885567698,3.2752078015476145,0,Spring,3
191,,,,0,Spring,3
192,,,,0,Spring,3
193,,,,0,Spring,3
194,,,,0,Spring,3
195,,,,0,Spring,3
196,,,,0,Spring,3
197,,,,0,Spring,3
198,,,,0,Spring,3
199,,,,0,Spring,3
200,,,,0,Spring,3
201,,,,0,Spring,3
202,,,,0,Spring,3
203,,,,0,Spring,3
204,,,,0,Spring,3
205,,,,0,Spring,3
206,,,,0,Spring,3
207,0.3237619996070862,6.381893810627524,8.17971413063393,0,Spring,3
208,0.2571365237236023,1.4142482869472182,3.3131803364194474,0,Spring,3
209,0.2172451913356781,1.790410058036527,12.035468773864029,0,Spring,3
210,0.31065475940704346,8.37875633777009,9.898008503550615,0,Spring,3
211,0.2975030839443207,2.6249072741840322,5.798699419657179,0,Spring,3
212,0.3975089490413666,2.047552394614289,5.426955692680793,0,Spring,3
213,0.36076492071151733,2.6386471659531714,5.866923552002855,0,Spring,3
214,0.3340487778186798,4.974614859230295,2.6340564060380456,0,Spring,3
215,,,,0,Spring,3
216,,,,0,Spring,3
217,,,,0,Spring,3
218,,,,0,Spring,3
219,,,,0,Spring,3
220,,,,0,Spring,3
221,,,,0,Spring,3
222,,,,0,Spring,3
223,,,,0,Spring,3
224,,,,0,Spring,3
225,,,,0,Spring,3
226,,,,0,Spring,3
227,,,,0,Spring,3
228,,,,0,Spring,3
229,,,,0,Spring,3
230,,,,0,Spring,3
231,0.2374080866575241,1.6279731046747956,3.051493581799474,0,Spring,3
232,0.33968695998191833,2.237475393790158,6.74233585344843,0,Spring,3
233,0.2408778816461563,1.2603577388009053,4.246744172639418,0,Spring,3
234,0.22978152334690094,0.8064450285159802,3.856425440356022,0,Spring,3
235,0.20890198647975922,0.4922808889926833,3.5680573973165717,0,Spring,3
236,0.2199692577123642,0.4870117334583654,5.358459941610541,0,Spring,3
237,0.24345868825912476,1.2463778657637088,3.68813685664427,0,Spring,3
238,0.30031153559684753,1.2940612847372015,7.862550111886073,0,Spring,3
239,0.30586934089660645,3.530405525999161,5.430671343215937,0,Spring,3
240,,,,0,Spring,3
241,,,,0,Spring,3
242,,,,0,Spring,3
243,,,,0,Spring,3
244,,,,0,Spring,3
245,,,,0,Spring,3
246,,,,0,Spring,3
247,,,,0,Spring,3
248,,,,0,Spring,3
249,,,,0,Spring,3
250,,,,0,Spring,3
251,,,,0,Spring,3
252,,,,0,Spring,3
253,,,,0,Spring,3
254,0.3518325388431549,2.5708401580733273,4.084704855626279,0,Spring,3
255,0.2158018946647644,1.2958216043828885,1.8237250253261104,0,Spring,3
256,0.23476535081863403,0.8797531444643676,5.443342550121847,0,Spring,3
257,0.20303450524806976,0.12591898826591932,5.877939336732953,0,Spring,3
258,0.20167212188243866,1.123946252440816,2.412829254532851,0,Spring,3
259,0.2823029160499573,1.2136195922589448,5.206697684044638,0,Spring,3
260,0.26534488797187805,1.059648681974477,4.988660371357531,0,Spring,3
261,0.23636139929294586,0.8018816405253298,3.3470132671507558,0,Spring,3
262,,,,0,Spring,3
263,,,,0,Spring,3
264,,,,0,Spring,3
265,,,,0,Spring,3
266,,,,0,Spring,3
267,,,,0,Spring,3
268,,,,0,Spring,3
269,,,,0,Spring,3
270,,,,0,Spring,3
271,,,,0,Spring,3
272,,,,0,Spring,3
273,,,,0,Spring,3
274,,,,0,Spring,3
275,,,,0,Spring,3
276,,,,0,Spring,3
277,0.25288012623786926,0.38083933886168736,1.847538102213911,0,Spring,3
278,0.2495507299900055,1.2306820852322615,3.2671582792014844,0,Spring,3
279,0.2274055927991867,0.23393197800353357,3.2371725037973276,0,Spring,3
280,0.2351817786693573,1.473321575516384,4.2562555483655355,0,Spring,3
281,0.221133291721344,1.2813461972977132,6.817205424679547,0,Spring,3
282,0.22786034643650055,0.27599178605608177,3.4970136174381308,0,Spring,3
283,0.2206619679927826,0.47002818545256536,4.3593547318856185,0,Spring,3
284,0.20332041382789612,1.1277298282974764,3.033102942368425,0,Spring,3
285,,,,0,Spring,3
286,,,,0,Spring,3
287,,,,0,Spring,3
288,,,,0,Spring,3
289,,,,0,Spring,3
290,,,,0,Spring,3
291,,,,0,Spring,3
292,,,,0,Spring,3
293,,,,0,Spring,3
297,,,,0,Spring,3
298,,,,0,Spring,3
299,,,,0,Spring,3
300,,,,0,Spring,3
301,,,,0,Spring,3
302,0.23945975303649902,1.3615085156372313,1.7298074586015335,0,Spring,3
303,0.2505660355091095,0.3478023624187728,3.2808999652842705,0,Spring,3
304,0.2271907776594162,0.15845969113592265,2.594178268866876,0,Spring,3
305,0.22772032022476196,0.3092304335732274,4.084326494667861,0,Spring,3
306,0.21649357676506042,0.8822612294486734,3.8246259274575696,0,Spring,3
307,0.22959285974502563,0.6916728696709856,3.1292389783412258,0,Spring,3
308,0.23948894441127777,0.0761859402348882,1.3403120209037993,0,Spring,3
309,0.25092360377311707,0.19631668619183923,2.096586764136654,0,Spring,3
310,,,,0,Spring,3
311,,,,0,Spring,3
312,,,,0,Spring,3
313,,,,0,Spring,3
314,,,,0,Spring,3
315,,,,0,Spring,3
316,,,,0,Spring,3
323,,,,0,Spring,3
324,,,,0,Spring,3
325,,,,0,Spring,3
326,,,,0,Spring,3
327,0.22948899865150452,2.3516094645780408,2.044735281043381,0,Spring,3
328,0.2516510784626007,1.3811288726343263,3.391325377470547,0,Spring,3
329,0.23762010037899017,1.0643115245150279,7.824146091316351,0,Spring,3
330,0.43058717250823975,0.016000164470384732,3.34781073522301,0,Spring,3
331,0.23905758559703827,0.7391441859553463,2.406128041390586,0,Spring,3
332,0.24639096856117249,0.6170601193354092,5.289170400232974,0,Spring,3
333,0.23099878430366516,0.40147066831497386,3.761208418764996,0,Spring,3
334,0.21374912559986115,1.1418226613190876,1.4988194542678395,0,Spring,3
335,,,,0,Spring,3
336,,,,0,Spring,3
337,,,,0,Spring,3
338,,,,0,Spring,3
348,,,,0,Spring,3
349,,,,0,Spring,3
350,0.242996484041214,0.9902166552496021,1.3741621287384493,0,Spring,3
351,0.23718640208244324,2.3551280587801986,8.188294036272593,0,Spring,3
352,0.24212832748889923,0.47544543638586667,3.777254402638344,0,Spring,3
353,0.2427625060081482,1.409901816691621,2.960402375551501,0,Spring,3
354,0.24008354544639587,0.5198892986488989,5.001311723367174,0,Spring,3
355,0.24184158444404602,1.9194568060224957,1.6326592482718718,0,Spring,3
356,0.23951463401317596,1.7337389590971244,2.153903263400528,0,Spring,3
357,0.23171605169773102,0.6035529924773165,2.054564683244143,0,Spring,3
358,0.26097333431243896,0.6055171141023772,2.109829534875914,0,Spring,3
359,,,,0,Spring,3
360,,,,0,Spring,3
371,,,,0,Spring,3
372,0.2726505696773529,3.4059738712641607,2.2225564077384115,0,Spring,3
373,0.2435717135667801,1.2369297023447643,1.7499811051096956,0,Spring,3
374,0.2263316810131073,0.5232922327846026,5.953059387629594,0,Spring,3
375,0.24050623178482056,2.231130788479546,3.4431596605240125,0,Spring,3
376,0.2266404628753662,3.7529464914589354,5.151753760807946,0,Spring,3
377,0.23721030354499817,1.6522888843449335,5.25205999131082,0,Spring,3
378,0.25592949986457825,0.5571890520734756,4.242001422229703,0,Spring,3
379,0.25311556458473206,1.2734291333276309,2.9701960969908128,0,Spring,3
380,0.23001417517662048,0.5548231071294933,3.3109506065821797,0,Spring,3
381,,,,0,Spring,3
394,,,,0,Spring,3
395,0.3364166021347046,3.31561729096782,3.9427539673764196,0,Spring,3
396,0.27337774634361267,1.8060633025754842,4.805305899701073,0,Spring,3
397,0.22882738709449768,0.13968976064535807,2.2043629666290685,0,Spring,3
398,0.21423254907131195,0.3953484957901446,2.7171782809058533,0,Spring,3
399,0.26579129695892334,1.4037330598133022,3.3285122939880942,0,Spring,3
400,0.2724275290966034,2.1195577752912254,3.22383811127491,0,Spring,3
401,0.2301931530237198,0.9011680959920327,4.011010439101764,0,Spring,3
402,0.23260487616062164,1.271787874475689,1.6229279236816376,0,Spring,3
419,0.3631662130355835,1.6611091692825946,7.967312185546001,0,Spring,3
420,0.4170149564743042,5.016067660449985,6.314240062020192,0,Spring,3
421,0.3585546910762787,2.7696829313205558,5.162402353310861,0,Spring,3
422,0.35275375843048096,2.7896864940485173,6.848154846192275,0,Spring,3
423,0.20194365084171295,,,0,Spring,3
424,0.2905724048614502,,,0,Spring,3
425,0.32006803154945374,,,0,Spring,3
1,,,,1,Spring,3
2,,,,1,Spring,3
3,,,,1,Spring,3
4,,,,1,Spring,3
5,0.20202015340328217,0.0,3.0973081954962978,1,Spring,3
6,0.20741017162799835,0.0,3.9803219663908562,1,Spring,3
7,0.18850693106651306,0.0,5.534925324549049,1,Spring,3
8,0.14548951387405396,0.0,2.889046219935737,1,Spring,3
9,0.21164168417453766,1.5347009725782728,3.8199779087317536,1,Spring,3
10,0.18493270874023438,0.0,1.5675681770366052,1,Spring,3
11,0.1868916004896164,0.4911328816642003,2.161344021009594,1,Spring,3
12,0.20213837921619415,0.32295472986208185,7.073503184262447,1,Spring,3
13,,,,1,Spring,3
14,,,,1,Spring,3
15,,,,1,Spring,3
16,,,,1,Spring,3
17,,,,1,Spring,3
18,,,,1,Spring,3
19,,,,1,Spring,3
20,,,,1,Spring,3
21,,,,1,Spring,3
22,,,,1,Spring,3
23,,,,1,Spring,3
24,,,,1,Spring,3
25,,,,1,Spring,3
26,0.20117086172103882,0.0,2.7417762441455182,1,Spring,3
27,0.18263903260231018,0.0,3.569193181323281,1,Spring,3
28,0.17324842512607574,0.0,3.1867522229399214,1,Spring,3
29,0.141163170337677,0.0,2.4052675349405694,1,Spring,3
30,0.19392305612564087,0.633277851038667,3.869946502052235,1,Spring,3
31,0.19449616968631744,0.9740019555914521,2.0513285833094015,1,Spring,3
32,0.21022266149520874,0.6187818874355038,3.41979414666572,1,Spring,3
33,0.2129693254828453,,,1,Spring,3
34,,,,1,Spring,3
35,,,,1,Spring,3
36,,,,1,Spring,3
37,,,,1,Spring,3
38,,,,1,Spring,3
39,,,,1,Spring,3
40,,,,1,Spring,3
41,,,,1,Spring,3
42,,,,1,Spring,3
43,,,,1,Spring,3
44,,,,1,Spring,3
45,,,,1,Spring,3
46,,,,1,Spring,3
47,,,,1,Spring,3
48,,,,1,Spring,3
49,,,,1,Spring,3
50,,,,1,Spring,3
51,0.2173486053943634,0.2927706956726453,2.970829991191572,1,Spring,3
52,0.1848330795764923,0.9257257908686735,9.287794711011156,1,Spring,3
53,0.2218439280986786,0.3473760604075946,3.619239568181153,1,Spring,3
54,0.19389109313488007,0.5323283652925771,2.7925812153734113,1,Spring,3
55,0.17160870134830475,0.29414315314578315,1.8935566556644656,1,Spring,3
56,0.2331012785434723,0.3914455377424608,4.28730112628493,1,Spring,3
57,0.1911580115556717,0.1842307211625632,1.5929053361797805,1,Spring,3
58,,,,1,Spring,3
59,,,,1,Spring,3
60,,,,1,Spring,3
61,,,,1,Spring,3
62,,,,1,Spring,3
63,,,,1,Spring,3
64,,,,1,Spring,3
65,,,,1,Spring,3
66,,,,1,Spring,3
67,,,,1,Spring,3
68,,,,1,Spring,3
69,,,,1,Spring,3
70,,,,1,Spring,3
71,,,,1,Spring,3
72,,,,1,Spring,3
73,,,,1,Spring,3
74,,,,1,Spring,3
75,,,,1,Spring,3
76,0.21883904933929443,3.4529618262914514,0.9623902051833656,1,Spring,3
77,0.20472951233386993,1.4358317263617135,2.810884275646441,1,Spring,3
78,0.23542870581150055,0.5690043758087909,4.370246042794809,1,Spring,3
79,0.2245551347732544,2.1518736493374724,6.006855979853139,1,Spring,3
80,0.2352161705493927,1.138965983119335,5.733811430967108,1,Spring,3
81,0.23603858053684235,0.7445504444266707,1.8394031849842722,1,Spring,3
82,0.20603996515274048,0.40489537632738354,2.046170644540963,1,Spring,3
83,,,,1,Spring,3
84,,,,1,Spring,3
85,,,,1,Spring,3
86,,,,1,Spring,3
87,,,,1,Spring,3
88,,,,1,Spring,3
89,,,,1,Spring,3
90,,,,1,Spring,3
91,,,,1,Spring,3
92,,,,1,Spring,3
93,,,,1,Spring,3
94,,,,1,Spring,3
95,,,,1,Spring,3
96,,,,1,Spring,3
97,,,,1,Spring,3
98,,,,1,Spring,3
99,,,,1,Spring,3
100,,,,1,Spring,3
101,,,,1,Spring,3
102,,,,1,Spring,3
103,0.18948684632778168,0.7489128719126338,2.102507215217295,1,Spring,3
104,0.2123725712299347,1.6034178583390164,3.6491126714080773,1,Spring,3
105,0.2193237692117691,0.4816812330833347,1.275408492169236,1,Spring,3
106,0.2539386451244354,2.519262850081809,8.568109289329655,1,Spring,3
107,0.24923846125602722,0.788346070235572,1.0882561623639537,1,Spring,3
108,0.2302606999874115,1.7661053607194632,2.246135860302831,1,Spring,3
109,0.21510276198387146,0.25742012367493877,1.4306999627911816,1,Spring,3
110,0.1960783153772354,0.6428054794523697,2.6307889093212586,1,Spring,3
111,,,,1,Spring,3
112,,,,1,Spring,3
113,,,,1,Spring,3
114,,,,1,Spring,3
115,,,,1,Spring,3
116,,,,1,Spring,3
117,,,,1,Spring,3
118,,,,1,Spring,3
119,,,,1,Spring,3
120,,,,1,Spring,3
121,,,,1,Spring,3
122,,,,1,Spring,3
123,,,,1,Spring,3
124,,,,1,Spring,3
125,,,,1,Spring,3
126,,,,1,Spring,3
127,,,,1,Spring,3
128,,,,1,Spring,3
129,,,,1,Spring,3
130,0.20328354835510254,0.6500964222876002,1.8466407370638596,1,Spring,3
131,0.2549852430820465,1.7688330092931281,3.122495286158578,1,Spring,3
132,0.28308233618736267,2.277372871022316,2.213651997448674,1,Spring,3
133,0.3286421000957489,1.74819371567832,2.1923472634858143,1,Spring,3
134,0.24574847519397736,0.44875576467766576,4.215027310778928,1,Spring,3
135,0.19701583683490753,0.3306622496449216,1.7655419862561097,1,Spring,3
136,0.23062686622142792,1.134403469448656,3.207398795659244,1,Spring,3
137,0.2101232260465622,0.968463881841912,9.682229485988916,1,Spring,3
138,,,,1,Spring,3
139,,,,1,Spring,3
140,,,,1,Spring,3
141,,,,1,Spring,3
142,,,,1,Spring,3
143,,,,1,Spring,3
144,,,,1,Spring,3
145,,,,1,Spring,3
146,,,,1,Spring,3
147,,,,1,Spring,3
148,,,,1,Spring,3
149,,,,1,Spring,3
150,,,,1,Spring,3
151,,,,1,Spring,3
152,,,,1,Spring,3
153,,,,1,Spring,3
154,,,,1,Spring,3
155,,,,1,Spring,3
156,,,,1,Spring,3
157,0.27224811911582947,0.6835407184429686,3.409903315333435,1,Spring,3
158,0.27021580934524536,0.0,4.462179901040047,1,Spring,3
159,0.22582104802131653,0.7577813328845645,1.5706088749853493,1,Spring,3
160,0.2090202420949936,1.7222713968865349,1.7022030731602549,1,Spring,3
161,0.2496408075094223,1.5992226532837228,7.687576641381732,1,Spring,3
162,0.22311128675937653,0.0,2.5017890008320527,1,Spring,3
163,0.2007114142179489,0.28600648442330895,2.637943137504445,1,Spring,3
164,,,,1,Spring,3
165,,,,1,Spring,3
166,,,,1,Spring,3
167,,,,1,Spring,3
168,,,,1,Spring,3
169,,,,1,Spring,3
170,,,,1,Spring,3
171,,,,1,Spring,3
172,,,,1,Spring,3
173,,,,1,Spring,3
174,,,,1,Spring,3
175,,,,1,Spring,3
176,,,,1,Spring,3
177,,,,1,Spring,3
178,,,,1,Spring,3
179,,,,1,Spring,3
180,,,,1,Spring,3
181,,,,1,Spring,3
182,,,,1,Spring,3
183,0.26361024379730225,0.7077947668753382,6.081442805197505,1,Spring,3
184,0.22699466347694397,0.0,6.163667787867125,1,Spring,3
185,0.25786662101745605,0.9176198613601032,6.4278596255026805,1,Spring,3
